GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Average trip speed(whilst moving only)(km/h),Engine Coolant Temperature(å¡C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel used (trip)(gal),Fuel Level (From Engine ECU)(%),Fuel Rate (direct from ECU)(L/m),Hybrid Battery Charge (%)(%),Intake Manifold Pressure(psi),Speed (OBD)(km/h),Speed (GPS)(km/h),Trip time(whilst moving)(s)
Sat Aug 16 19:01:49 GMT+05:30 2014,01:49.0,79.86385933,6.88962287,1.75,9,-84.09999847,346.1,0.34476504,-7.55610037,5.29597425,-0.03974819,-0.0134442,0.04002539,-0.81124628,0.45937923,-,14.69999981,25.5357151,89,84.31372833,12.94117641,984.25,-,0.23612399,-,-,-,5.07632065,15,6.29999971,2078.24292
Sat Aug 16 19:01:50 GMT+05:30 2014,01:49.5,79.86384951,6.88965895,2.25,9,-83.90000153,347.4,0.47884035,-7.7189064,5.36301184,-0.02164155,-0.04412887,0.03807293,-0.78684056,0.44083089,-,14.69999981,25.53238487,90,31.76470566,12.94117641,984.25,-,0.23612399,-,-,-,5.07632065,15,8.09999943,2078.683105
Sat Aug 16 19:01:50 GMT+05:30 2014,01:50.0,79.86384951,6.88965895,2.25,9,-83.90000153,347.4,0.51714754,-7.69017601,5.30555105,-0.02716833,-0.04584247,0.05271636,-0.78391188,0.44083089,-,14.69999981,25.52874374,90,32.15686417,12.94117641,1000,-,0.23616742,-,-,-,4.06105661,14,8.09999943,2079.231934
Sat Aug 16 19:01:51 GMT+05:30 2014,01:50.5,79.86384026,6.88969562,2.75,9,-84,346.3,0.80445176,-7.99663353,5.05655384,-0.01307255,0.00324338,0.07321718,-0.83760446,0.4154489,-,14.69999981,25.52510262,90,46.27450943,23.13725471,975.75,-,0.23620431,-,-,-,6.38166046,14,9.89999962,2079.7229
Sat Aug 16 19:01:51 GMT+05:30 2014,01:51.0,79.86384026,6.88969562,2.75,9,-84,346.3,1.00556469,-8.07324791,4.75009632,-0.02067149,-0.02317538,0.09371798,-0.84053314,0.3842096,-,12.58570862,25.52114868,90,46.27450943,22.74509811,987.5,-,0.23624207,-,-,-,6.81677389,13,9.89999962,2080.2229
Sat Aug 16 19:01:52 GMT+05:30 2014,01:51.5,79.86383469,6.88972383,3,8,-84,346.2,0.85233581,-8.02536392,4.59686708,-0.03422648,-0.01391078,0.08395569,-0.84834296,0.39494812,-,12.58570862,25.52114868,89,47.45098114,12.54901981,987.5,-,0.23624207,-,-,-,4.78624535,13,10.79999924,2080.724121
Sat Aug 16 19:01:52 GMT+05:30 2014,01:52.0,79.86383469,6.88972383,3,8,-84,346.2,0.50757074,-7.7284832,5.10443783,-0.03544426,0.0160094,0.04783522,-0.84639049,0.42033005,-,12.58570862,25.51625061,89,33.72549057,12.54901981,947.5,-,0.2362693,-,-,-,4.78624535,10,10.79999924,2081.231934
Sat Aug 16 19:01:53 GMT+05:30 2014,01:52.5,79.86382923,6.88976763,3,8,-83.69999695,348.9,0.61291564,-8.02536392,5.00866985,-0.01464725,-0.05852841,0.06345488,-0.78488815,0.4154489,-,13.59238529,25.51072502,89,25.09803963,13.72549057,699,-,0.23628165,-,-,-,3.91601896,8,10.79999924,2081.718994
Sat Aug 16 19:01:53 GMT+05:30 2014,01:53.0,79.86382923,6.88976763,3,8,-83.69999695,348.9,0.59376204,-7.91044235,5.21935987,-0.00352955,-0.02075856,0.04002539,-0.81417495,0.43692598,-,13.65833092,25.51072502,89,25.09803963,29.41176414,0,-,0.23629053,-,-,-,4.35113192,8,10.79999924,2082.246094
Sat Aug 16 19:01:54 GMT+05:30 2014,01:53.5,79.86383415,6.88978982,2.75,7,-83.40000153,351.2,0.34476504,-7.4507556,5.5162406,-0.03533894,-0.04720074,0.02928687,-0.77317333,0.45547429,-,14.17378139,25.50520325,89,0,0,0,-,0.23629053,-,-,-,4.35113192,8,9.89999962,2082.691895
Sat Aug 16 19:01:54 GMT+05:30 2014,01:54.0,79.86383415,6.88978982,2.75,7,-83.40000153,351.2,-0.08619126,-7.14429808,6.59841967,0.01039791,-0.00062867,0,-0.73510045,0.5765267,-,14.17378139,25.49936867,89,0,0,0,-,0.23631023,-,-,-,13.92362309,7,9.89999962,2083.178955
Sat Aug 16 19:01:55 GMT+05:30 2014,01:54.5,79.86381372,6.88979972,2.5,7,-82.59999847,345.6,0,-7.23048925,6.25365496,-0.00651318,-0.02644996,-0.00390492,-0.72240943,0.53747755,-,14.69999981,25.49385452,89,82.35294342,0,666.25,-,0.2363203,-,-,-,14.50377369,8,9,2083.73291
Sat Aug 16 19:01:55 GMT+05:30 2014,01:55.0,79.86381372,6.88979972,2.5,7,-82.59999847,345.6,0.06703765,-7.34541082,5.88015938,-0.02184123,-0.03569509,0.02245327,-0.75462502,0.49940461,-,13.39096069,25.488657,89,82.35294342,36.47058868,1348.25,-,0.23640473,-,-,-,11.45798111,9,9,2084.225098
Sat Aug 16 19:01:56 GMT+05:30 2014,01:55.5,79.86380639,6.88981225,2.5,7,-81.90000153,347.8,0.19153613,-7.431602,6.28238535,0.01116377,-0.03026901,0.01171475,-0.7575537,0.54040623,-,14.25318623,25.488657,88,70.58823395,38.03921509,1348.25,-,0.23640473,-,-,-,10.5877552,9,9,2084.730957
Sat Aug 16 19:01:56 GMT+05:30 2014,01:56.0,79.86380639,6.88981225,2.5,7,-81.90000153,347.8,0.19153613,-7.24964285,5.96635056,-0.02370906,-0.04238199,0.01952458,-0.73900533,0.50819069,-,14.25318623,25.48440933,88,77.64705658,38.03921509,1336.5,-,0.23655324,-,-,-,10.5877552,12,9,2085.221924
Sat Aug 16 19:01:57 GMT+05:30 2014,01:56.5,79.86381026,6.88982768,2.75,6,-81.19999695,350.7,0.09576806,-7.34541082,5.99508095,-0.01445198,-0.04778196,0.01757212,-0.73607665,0.51111937,-,14.69999981,25.48016357,88,90.58823395,48.23529434,1335.75,-,0.23668508,-,-,-,12.47324562,12,9.89999962,2085.727051
Sat Aug 16 19:01:57 GMT+05:30 2014,01:57.1,79.86381026,6.88982768,2.75,6,-81.19999695,350.7,0.02873042,-7.05810642,6.28238535,-0.01778597,-0.00233302,0.01171475,-0.75364876,0.55309719,-,14.69999981,25.47655106,88,90.58823395,45.88235474,1458.5,-,0.23682998,-,-,-,13.19843388,14,9.89999962,2086.220947
Sat Aug 16 19:01:58 GMT+05:30 2014,01:57.5,79.86384054,6.88986702,3,6,-81.5,0.6,-0.04788403,-6.95276165,6.21534777,-0.03034043,-0.04901563,-0.00488114,-0.70874226,0.53357261,-,14.69999981,25.47655106,88,90.19608307,52.54901886,1458.5,-,0.23682998,-,-,-,13.19843388,14,10.79999924,2086.738037
Sat Aug 16 19:01:58 GMT+05:30 2014,01:58.0,79.86384054,6.88986702,3,6,-81.5,0.6,0.21068975,-7.35498762,5.98550415,-0.01412266,-0.03279237,0.02147704,-0.74974388,0.5101431,-,14.69999981,25.47325325,88,92.15686798,52.54901886,1739,-,0.23707527,-,-,-,13.77858543,15,10.79999924,2087.215088
Sat Aug 16 19:01:59 GMT+05:30 2014,01:58.5,79.86383369,6.88990499,3.5,6,-81.59999847,357,0.29688102,-7.49863958,5.47793341,-0.03388983,-0.03536779,0.04490653,-0.78488815,0.45840299,-,14.69999981,25.47058868,88,78.03921509,49.80392075,1261.5,-,0.2371978,-,-,-,13.63354778,17,12.59999943,2087.717041
Sat Aug 16 19:01:59 GMT+05:30 2014,01:59.0,79.86383369,6.88990499,3.5,6,-81.59999847,357,0.71826053,-7.93917274,4.77882671,-0.03357142,-0.05012792,0.07028849,-0.79562664,0.41349643,-,14.69999981,25.47058868,88,78.03921509,3.92156863,635,-,0.2372058,-,-,-,4.06105661,17,12.59999943,2088.219971
Sat Aug 16 19:02:00 GMT+05:30 2014,01:59.6,79.86382996,6.88995279,4.25,6,-81.5,355.9,1.37906015,-9.23204136,4.25210238,0.0645991,-0.0019039,0.1181237,-0.89324951,0.32856455,-,14.69999981,25.46823883,88,25.49019623,30.19607925,635,-,0.2372058,-,-,-,4.06105661,18,15.29999924,2088.706055
Sat Aug 16 19:02:00 GMT+05:30 2014,02:00.1,79.86382996,6.88995279,4.25,6,-81.5,355.9,1.33117616,-8.72447109,4.25210238,0.01761019,-0.01168594,0.1073852,-0.89422578,0.30611128,-,14.69999981,25.46463394,88,0,30.19607925,0,-,0.23721655,-,-,-,5.22135878,14,15.29999924,2089.287109
Sat Aug 16 19:02:01 GMT+05:30 2014,02:00.5,79.86382464,6.88999839,4.25,6,-82.30000305,354.3,1.14921677,-8.39885998,4.14675713,-0.01902151,-0.02266289,0.11226633,-0.86982006,0.33051702,-,14.69999981,25.46008873,88,0,0,0,-,0.23723213,-,-,-,13.34347153,11,15.29999924,2089.641113
Sat Aug 16 19:02:01 GMT+05:30 2014,02:01.0,79.86382464,6.88999839,4.25,6,-82.30000305,354.3,1.13006318,-8.47547436,4.28083277,-0.00625694,-0.00741993,0.11226633,-0.87665367,0.3510178,-,14.69999981,25.46008873,88,0,0,0,-,0.23723213,-,-,-,14.64881134,11,15.29999924,2090.146973
Sat Aug 16 19:02:02 GMT+05:30 2014,02:01.5,79.86381544,6.89002442,3.5,6,-82.59999847,351,0.90979666,-8.13070869,4.79798031,-0.01417494,-0.028234,0.08297946,-0.82784218,0.39201942,-,14.69999981,25.4546032,88,0,0,0,-,0.23723213,-,-,-,14.64881134,8,12.59999943,2090.751953
Sat Aug 16 19:02:02 GMT+05:30 2014,02:02.0,79.86381544,6.89002442,3.5,6,-82.59999847,351,0.87148941,-8.1019783,4.80755711,-0.01655644,-0.02805933,0.08883683,-0.82588971,0.39006698,-,14.69999981,25.44817924,88,0,0,0,-,0.23723213,-,-,-,14.64881134,5,12.59999943,2091.177002
Sat Aug 16 19:02:03 GMT+05:30 2014,02:02.5,79.86382044,6.89004028,2.75,5,-83.09999847,350.2,0.81402856,-8.08282471,4.91290188,-0.01323748,-0.03267257,0.08395569,-0.82588971,0.39592433,-,14.69999981,25.44112968,88,0,0,0,-,0.23723213,-,-,-,14.64881134,3,9.89999962,2091.740967
Sat Aug 16 19:02:03 GMT+05:30 2014,02:03.0,79.86382044,6.89004028,2.75,5,-83.09999847,350.2,0.5267244,-7.75721359,5.54497099,-0.00752497,-0.04020101,0.0439303,-0.76829219,0.47304639,-,14.69999981,25.44112968,88,0,0,0,-,0.23723404,-,-,-,14.64881134,3,9.89999962,2092.166016
Sat Aug 16 19:02:04 GMT+05:30 2014,02:03.5,79.86381818,6.89003968,2,5,-83.30000305,347.8,0.36391866,-7.48906279,5.76523781,-0.01686722,-0.03859765,0.04490653,-0.76731598,0.47695136,-,14.69999981,25.43408585,88,0,0,0,-,0.23723404,-,-,-,14.64881134,3,7.19999981,2092.718994
Sat Aug 16 19:02:04 GMT+05:30 2014,02:04.0,79.86381818,6.89003968,2,5,-83.30000305,347.8,0.32561144,-7.49863958,5.803545,-0.01385266,-0.03540042,0.03416802,-0.76145858,0.49061856,-,14.69999981,25.42704773,88,0,0,0,-,0.23723619,-,-,-,14.64881134,3,7.19999981,2093.197998
Sat Aug 16 19:02:05 GMT+05:30 2014,02:04.5,79.86381869,6.89004734,1.8200275,5,-82.90000153,351,0.57460839,-7.83382797,5.31512785,-0.01421338,-0.03575443,0.0605262,-0.79757911,0.43790218,-,14.69999981,25.42001343,88,0,0,0,-,0.237238,-,-,-,14.64881134,3,6.55209875,2093.681885
Sat Aug 16 19:02:05 GMT+05:30 2014,02:05.1,79.86381869,6.89004734,1.8200275,5,-82.90000153,351,0.47884035,-7.50821638,5.60243177,-0.02480328,-0.03375864,0.0439303,-0.77414954,0.47597513,-,14.69999981,25.42001343,88,0,0,0,-,0.23723973,-,-,-,14.64881134,0,6.55209875,2094.224121
Sat Aug 16 19:02:06 GMT+05:30 2014,02:05.5,79.86382288,6.89005465,1.25,5,-83.90000153,348.3,0.47884035,-7.60398483,5.63116217,-0.0152337,-0.03932752,0.04588277,-0.76926845,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23723973,-,-,-,14.64881134,0,4.5,2094.224121
Sat Aug 16 19:02:06 GMT+05:30 2014,02:06.0,79.86382288,6.89005465,1.25,5,-83.90000153,348.3,0.45968673,-7.58483076,5.62158537,-0.01747787,-0.03599183,0.04588277,-0.77414954,0.47207019,-,14.69999981,25.42001343,88,0,0,0,-,0.23724207,-,-,-,14.64881134,0,4.5,2094.224121
Sat Aug 16 19:02:07 GMT+05:30 2014,02:06.5,79.86381993,6.89005428,0,5,-84.30000305,0,0.45010993,-7.59440756,5.61200857,-0.01732111,-0.03599183,0.04588277,-0.77414954,0.47207019,-,14.69999981,25.42001343,88,0,0,0,-,0.23724385,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:07 GMT+05:30 2014,02:07.0,79.86381993,6.89005428,0,5,-84.30000305,0,0.4405331,-7.57525396,5.63116217,-0.01777267,-0.03541179,0.04588277,-0.77414954,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23724563,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:08 GMT+05:30 2014,02:07.5,79.86383284,6.89003794,0,5,-83.59999847,0,0.48841715,-7.73806,5.61200857,-0.00532717,-0.0341081,0.0536926,-0.78098321,0.46523657,-,14.69999981,25.42001343,88,0,0,0,-,0.23724563,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:08 GMT+05:30 2014,02:08.0,79.86383284,6.89003794,0,5,-83.59999847,0,0.47884035,-7.62313843,5.63116217,-0.01366591,-0.03379615,0.04685899,-0.77610207,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23724757,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:09 GMT+05:30 2014,02:08.5,79.86383352,6.89003871,0,5,-83.40000153,0,0.45010993,-7.59440756,5.62158537,-0.01674128,-0.03541179,0.04588277,-0.77414954,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23724936,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:09 GMT+05:30 2014,02:09.0,79.86383352,6.89003871,0,5,-83.40000153,0,0.4405331,-7.59440756,5.62158537,-0.01678723,-0.03766715,0.04783522,-0.77122086,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23725127,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:10 GMT+05:30 2014,02:09.5,79.86383427,6.89003821,0,5,-83.5,0,0.46926352,-7.59440756,5.61200857,-0.01633859,-0.03784009,0.04783522,-0.77317333,0.47011772,-,14.69999981,25.42001343,87,0,0,0,-,0.23725127,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:10 GMT+05:30 2014,02:10.0,79.86383427,6.89003821,0,5,-83.5,0,0.32561144,-7.4507556,5.88015938,-0.01288992,-0.03947644,0.0370967,-0.75462502,0.49257103,-,14.69999981,25.42001343,87,0,0,0,-,0.23725334,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:11 GMT+05:30 2014,02:10.5,79.86383864,6.89003521,0,5,-83.69999695,0,0.29688102,-7.4220252,5.84185219,-0.01770091,-0.03637179,0.0302631,-0.75657743,0.4954997,-,14.69999981,25.42001343,87,0,0,0,-,0.2372551,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:11 GMT+05:30 2014,02:11.0,79.86383864,6.89003521,0,5,-83.69999695,0,0.28730419,-7.431602,5.8131218,-0.01877046,-0.03152273,0.02928687,-0.76048237,0.49842837,-,14.69999981,25.42001343,87,0,0,0,-,0.23725696,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:12 GMT+05:30 2014,02:11.5,79.86383888,6.89003533,0,5,-83.69999695,0,0.36391866,-7.46990919,5.75566101,-0.01900816,-0.03767953,0.0370967,-0.76145858,0.48671365,-,14.69999981,25.42001343,87,0,0,0,-,0.23725696,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:12 GMT+05:30 2014,02:12.0,79.86383888,6.89003533,0,5,-83.69999695,0,0.54587799,-7.62313843,5.52581739,-0.01962805,-0.0440311,0.04881145,-0.76829219,0.46621281,-,14.69999981,25.42001343,87,0,0,0,-,0.237259,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:13 GMT+05:30 2014,02:12.5,79.86383276,6.89004351,0.5,5,-84.19999695,348.3,0.61291564,-7.84340477,5.30555105,-0.01258969,-0.04044795,0.06735981,-0.79660285,0.43009236,-,14.69999981,25.42001343,87,0,0,0,-,0.23726079,-,-,-,14.64881134,0,1.79999995,2094.224121
Sat Aug 16 19:02:13 GMT+05:30 2014,02:13.0,79.86383276,6.89004351,0.5,5,-84.19999695,348.3,0.65122288,-7.76679039,5.34385824,-0.01768953,-0.03543799,0.06443111,-0.79367417,0.44375956,-,14.69999981,25.42001343,87,0,0,0,-,0.23726258,-,-,-,14.64881134,0,1.79999995,2094.224121
Sat Aug 16 19:02:14 GMT+05:30 2014,02:13.5,79.86383239,6.89004762,0.25,5,-84.40000153,348.3,0.50757074,-7.65186882,5.5162406,-0.01804721,-0.03671823,0.05174014,-0.780007,0.4623079,-,14.69999981,25.42001343,87,0,0,0,-,0.23726258,-,-,-,14.64881134,0,0.89999998,2094.224121
Sat Aug 16 19:02:14 GMT+05:30 2014,02:14.0,79.86383239,6.89004762,0.25,5,-84.40000153,348.3,0.47884035,-7.61356163,5.63116217,-0.01444995,-0.04057568,0.05076391,-0.77317333,0.46523657,-,14.69999981,25.42001343,87,0,0,0,-,0.23726472,-,-,-,14.64881134,0,0.89999998,2094.224121
Sat Aug 16 19:02:15 GMT+05:30 2014,02:14.5,79.86383349,6.89004869,0,5,-84,0,0.48841715,-7.59440756,5.60243177,-0.01770633,-0.0358479,0.04881145,-0.77414954,0.47207019,-,14.69999981,25.42001343,87,0,0,0,-,0.23726659,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:15 GMT+05:30 2014,02:15.0,79.86383349,6.89004869,0,5,-84,0,0.48841715,-7.58483076,5.62158537,-0.017331,-0.03632626,0.05076391,-0.77414954,0.47109395,-,14.69999981,25.42001343,87,0,0,0,-,0.23726828,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:16 GMT+05:30 2014,02:15.5,79.86383426,6.89004794,0,5,-83.90000153,0,0.47884035,-7.59440756,5.61200857,-0.01717722,-0.03620356,0.04978768,-0.77219713,0.47402263,-,14.69999981,25.42001343,87,0,0,0,-,0.23727015,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:16 GMT+05:30 2014,02:16.0,79.86383426,6.89004794,0,5,-83.90000153,0,0.48841715,-7.59440756,5.63116217,-0.01596719,-0.03600172,0.04978768,-0.77317333,0.47304639,-,14.69999981,25.42001343,87,0,0,0,-,0.23727015,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:17 GMT+05:30 2014,02:16.5,79.86383358,6.89004792,0,5,-83.5,0,0.46926352,-7.58483076,5.61200857,-0.01801014,-0.03668111,0.04783522,-0.77317333,0.47207019,-,14.69999981,25.42001343,87,0,0,0,-,0.23727193,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:17 GMT+05:30 2014,02:17.0,79.86383358,6.89004792,0,5,-83.5,0,0.47884035,-7.57525396,5.62158537,-0.01816404,-0.03542069,0.04978768,-0.77219713,0.47304639,-,14.69999981,25.42001343,87,0,0,0,-,0.23727372,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:18 GMT+05:30 2014,02:17.5,79.86383298,6.89004841,0,5,-83.40000153,0,0.50757074,-7.59440756,5.62158537,-0.0164448,-0.03594484,0.04685899,-0.77414954,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.2372759,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:18 GMT+05:30 2014,02:18.0,79.86383298,6.89004841,0,5,-83.40000153,0,0.46926352,-7.60398483,5.58327818,-0.0181759,-0.03737931,0.04588277,-0.77024466,0.47499892,-,14.69999981,25.42001343,88,0,0,0,-,0.2372759,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:19 GMT+05:30 2014,02:18.5,79.86383265,6.89004689,0,5,-83.19999695,0,0.47884035,-7.57525396,5.62158537,-0.01816404,-0.03359876,0.05076391,-0.77610207,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23727767,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:19 GMT+05:30 2014,02:19.0,79.86383265,6.89004689,0,5,-83.19999695,0,0.48841715,-7.58483076,5.62158537,-0.017331,-0.03600172,0.04978768,-0.77317333,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23727939,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:20 GMT+05:30 2014,02:19.6,79.8638346,6.89004506,0,5,-83,0,0.48841715,-7.55610037,5.62158537,-0.01967913,-0.03726291,0.05174014,-0.77024466,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23728132,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:20 GMT+05:30 2014,02:20.0,79.8638346,6.89004506,0,5,-83,0,0.49799395,-7.57525396,5.63116217,-0.0174818,-0.03678507,0.04978768,-0.77219713,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23728316,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:21 GMT+05:30 2014,02:20.5,79.86383344,6.89004547,0,5,-83.09999847,0,0.50757074,-7.56567717,5.61200857,-0.01937485,-0.03703609,0.04881145,-0.77122086,0.47402263,-,14.69999981,25.42001343,88,0,0,0,-,0.23728316,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:21 GMT+05:30 2014,02:21.0,79.86383344,6.89004547,0,5,-83.09999847,0,0.46926352,-7.61356163,5.59285498,-0.01681286,-0.03548347,0.04783522,-0.77610207,0.47011772,-,14.69999981,25.42001343,88,0,0,0,-,0.23728505,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:22 GMT+05:30 2014,02:21.6,79.86383412,6.89004493,0,5,-83.09999847,0,0.46926352,-7.57525396,5.63116217,-0.01763165,-0.03663211,0.04881145,-0.77317333,0.47207019,-,14.69999981,25.42001343,88,0,0,0,-,0.23728709,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:22 GMT+05:30 2014,02:22.0,79.86383412,6.89004493,0,5,-83.09999847,0,0.47884035,-7.57525396,5.60243177,-0.01932478,-0.03448386,0.04881145,-0.77512586,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23728709,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:23 GMT+05:30 2014,02:22.5,79.86383419,6.89004274,0,5,-83.09999847,0,0.48841715,-7.58483076,5.62158537,-0.017331,-0.03600172,0.04978768,-0.77317333,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23728912,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:23 GMT+05:30 2014,02:23.0,79.86383419,6.89004274,0,5,-83.09999847,0,0.46926352,-7.59440756,5.61200857,-0.01722616,-0.03605168,0.04881145,-0.77317333,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23729096,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:24 GMT+05:30 2014,02:23.5,79.86383038,6.89004246,0,5,-83.19999695,0,0.48841715,-7.60398483,5.61200857,-0.016343,-0.03688408,0.04783522,-0.77219713,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23729293,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:24 GMT+05:30 2014,02:24.0,79.86383038,6.89004246,0,5,-83.19999695,0,0.47884035,-7.56567717,5.61200857,-0.01952797,-0.03600172,0.04978768,-0.77317333,0.47207019,-,14.69999981,25.42001343,88,0,0,0,-,0.23729293,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:25 GMT+05:30 2014,02:24.5,79.86382943,6.89004227,0,5,-83.19999695,0,0.45010993,-7.57525396,5.63116217,-0.01772666,-0.03639752,0.04588277,-0.77219713,0.47402263,-,14.69999981,25.42001343,88,0,0,0,-,0.23729475,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:25 GMT+05:30 2014,02:25.0,79.86382943,6.89004227,0,5,-83.19999695,0,0.50757074,-7.61356163,5.63116217,-0.01429766,-0.03929923,0.04588277,-0.77219713,0.46914148,-,14.69999981,25.42001343,88,0,0,0,-,0.23729658,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:26 GMT+05:30 2014,02:25.6,79.86382885,6.89004242,0,5,-83.09999847,0,0.48841715,-7.56567717,5.60243177,-0.02005839,-0.03683507,0.04881145,-0.77219713,0.47109395,-,14.69999981,25.42001343,88,0,0,0,-,0.23729861,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:26 GMT+05:30 2014,02:26.0,79.86382885,6.89004242,0,5,-83.09999847,0,0.47884035,-7.57525396,5.60243177,-0.01932478,-0.03746501,0.04783522,-0.77219713,0.47109395,-,14.69999981,25.42001343,88,0,0,0,-,0.23729861,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:27 GMT+05:30 2014,02:26.5,79.86382863,6.89004242,0,5,-83,0,0.46926352,-7.57525396,5.65031624,-0.01646698,-0.03513747,0.04783522,-0.77219713,0.47597513,-,14.69999981,25.42001343,88,0,0,0,-,0.23730054,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:27 GMT+05:30 2014,02:27.0,79.86382863,6.89004242,0,5,-83,0,0.47884035,-7.60398483,5.62158537,-0.01581359,-0.03448386,0.04881145,-0.77512586,0.47304639,-,14.69999981,25.42001343,88,0,0,0,-,0.23730232,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:28 GMT+05:30 2014,02:27.5,79.86382868,6.89004236,0,5,-83,0,0.48841715,-7.60398483,5.64073944,-0.01460332,-0.03668111,0.04783522,-0.77317333,0.47207019,-,14.69999981,25.42001343,88,0,0,0,-,0.23730445,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:28 GMT+05:30 2014,02:28.0,79.86382868,6.89004236,0,5,-83,0,0.49799395,-7.61356163,5.63116217,-0.0143494,-0.0400942,0.04978768,-0.77024466,0.47402263,-,14.69999981,25.42001343,88,0,0,0,-,0.23730628,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:29 GMT+05:30 2014,02:28.5,79.86382871,6.89004228,0,5,-83,0,0.47884035,-7.56567717,5.63116217,-0.01836497,-0.03495364,0.04685899,-0.77610207,0.47402263,-,14.69999981,25.42001343,88,0,0,0,-,0.23730628,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:29 GMT+05:30 2014,02:29.0,79.86382871,6.89004228,0,5,-83,0,0.45968673,-7.57525396,5.61200857,-0.0188418,-0.03751306,0.04685899,-0.77219713,0.47207019,-,14.69999981,25.42001343,88,0,0,0,-,0.23730811,-,-,-,14.64881134,0,0,2094.224121
Sat Aug 16 19:02:30 GMT+05:30 2014,02:29.6,79.86382866,6.8900423,0,5,-83,0,0.46926352,-7.59440756,5.66946983,-0.01373786,-0.03878019,0.04881145,-0.77122086,0.47109395,-,14.69999981,25.42001343,88,0,0,0,-,0.23731017,-,-,-,14.64881134,0,0,2094.224121
